label,request_count,iat_mean_ms,iat_cv,iat_bowley_skewness,iat_mad_ms
1,17,68866.2739,0.852669,0.096344,5093.8445
1,13,94474.4291,1.253982,-0.555728,26010.4355
1,12,107765.0918,0.976141,0.949934,7680.042
1,7,136510.1878,0.320593,0.050187,3069.686
1,10,124826.239,0.021816,0.172271,2904.747
1,15,82969.4041,0.839091,-0.317532,46763.472
1,20,62758.6176,0.065261,0.239583,21.849
1,12,108219.9905,0.131272,-0.474149,2606.214
1,5,299892.25,0.988159,0.445074,92114.4265
1,15,83864.3436,1.469183,0.681454,2198.5095
1,20,61956.2967,0.049156,-0.671614,8.125
1,13,90684.3133,1.04661,0.128732,17331.851
1,20,62118.2251,0.04737,-0.557084,8.213
1,6,34208.5754,0.150267,0.821834,1210.374
1,9,149856.0659,0.772024,-0.000488,115602.139
1,7,174048.9718,0.642372,-0.539837,1604.6065
1,8,165277.1251,0.789136,0.983318,4750.085
1,28,43878.9213,0.745015,0.93313,9083.15
1,8,133770.8757,0.853114,0.987261,2959.004
1,20,61879.3948,0.044932,-0.964461,8.52
1,11,60632.2533,7.2e-05,0.421459,3.3715
1,11,115436.1555,0.036583,0.118324,3653.7
1,11,114720.6287,0.039188,0.513216,2444.2425
1,17,63656.8898,1.387161,0.84098,14940.2535
1,8,133304.0949,0.853447,0.964788,5126.484
1,20,61399.8955,0.041096,0.575455,28.792
1,17,74962.9364,0.96714,0.12548,7136.5665
1,14,89014.6632,0.887063,0.798483,9233.875
1,7,3867.3205,0.738799,-0.006777,1904.619
1,25,49699.0742,0.387126,0.311812,3315.811
1,12,106986.2478,0.929015,0.919901,16607.468
1,20,61672.6236,0.04653,0.912458,19.292
1,32,33133.4032,0.093433,0.499749,1359.02
1,8,134189.351,0.850413,0.959427,6083.917
1,6,232919.4458,0.823783,-0.993538,223188.957
1,21,59769.5379,0.942345,-0.123521,20323.312
1,5,18943.0442,0.809053,0.563016,3797.0455
1,7,3816.5863,0.801644,0.245188,1552.0405
1,12,94119.5085,1.225144,0.045963,25565.085
1,7,152871.7362,1.007106,0.430605,91602.012
1,27,45149.8796,1.523565,-0.365544,1891.8265
1,22,56930.3179,0.630456,0.642992,2784.792
1,8,164673.334,1.69543,0.956046,4511.805
1,7,6381.3113,0.497616,0.498576,1285.2
1,10,121759.6376,0.036274,-0.545406,2928.36
1,14,87804.5202,1.446337,0.444542,1894.274
1,8,166649.0634,0.682045,-0.987207,2835.623
1,15,71725.999,0.773084,0.39352,22576.7965
1,20,57178.8882,0.340046,-0.277518,12792.438
1,11,111452.9592,0.042607,-0.302777,2941.5655
1,25,38001.7945,0.998661,-0.053919,31307.6665
1,5,4140.9988,0.816059,0.267174,1692.0015
1,11,116197.2204,0.063852,0.018054,3924.1975
1,13,98752.4924,0.901623,0.206476,40298.9585
1,20,61102.565,0.011674,0.248272,9.509
1,19,30245.1282,0.002324,0.558158,8.89
1,8,159391.58,0.705835,-0.815173,146036.693
1,8,133270.5246,0.840204,0.986846,5495.495
1,11,109754.283,0.027045,-0.194764,2303.665
1,7,193131.023,0.613037,-0.566797,50723.338
1,18,69306.5261,0.535545,0.690215,8502.598
1,12,79166.8954,0.648674,-0.71183,1108.804
1,13,93820.9876,0.302588,-0.482528,6341.9505
1,5,163824.2492,0.94165,0.632519,29181.5865
1,27,45032.1216,0.722409,0.006972,14221.506
1,9,12512.138,0.525627,0.522603,7462.3175
1,9,141600.2432,0.980236,0.563575,34891.8465
1,21,56395.2971,0.705647,0.675326,4613.602
1,9,149887.8412,0.704426,0.110338,97568.569
1,11,116970.7057,0.064226,-0.094962,1711.6705
1,10,57079.8603,0.440728,0.491032,5529.582
1,11,114152.692,0.028333,0.530997,1948.353
1,19,65268.8906,0.898587,0.656013,4824.2715
1,11,98684.2221,0.317152,-0.342792,5029.1965
1,24,49325.5899,0.188159,-0.343408,7584.066
1,25,49929.8218,0.292033,0.759935,4458.039
1,22,54834.7868,0.616871,0.073845,14010.248
1,5,120366.8247,0.028751,0.255782,1816.9905
1,66,18092.9949,0.365534,-0.253955,3844.191
1,19,63940.6243,0.597144,0.511304,8160.5645
1,20,61824.5037,0.051509,0.85445,39.677
1,5,64278.1028,0.648099,0.089939,31795.3405
1,17,56005.0736,1.563333,0.588115,5895.609
1,8,166132.3123,1.127213,0.95896,25914.597
1,8,133507.2044,0.83493,0.953881,8180.973
1,20,62376.1937,0.637139,0.585487,5204.705
1,20,61586.2101,0.045617,-0.208692,9.232
1,11,89945.5359,0.834757,0.311463,23187.7545
1,20,62493.3821,0.030951,0.897418,191.291
1,19,65335.9937,0.080778,0.20082,2944.214
1,25,49030.0753,0.376005,-0.188095,4471.283
1,9,149751.5542,0.761684,-0.006945,114529.3765
1,20,61290.0929,0.016483,-0.290323,8.434
1,22,50633.4871,0.466687,0.346804,3625.438
1,5,17596.333,0.520175,0.098588,7118.274
1,10,126949.5683,0.017323,0.251494,940.549
1,52,23521.1895,2.38489,0.435726,3667.995
1,5,273705.1028,0.545157,-0.000848,148954.047
1,12,107789.7391,0.921347,0.965064,10211.751
1,23,24358.388,0.593235,-0.050375,7372.3805
1,9,14615.6303,0.574426,0.954227,314.2625
1,34,35815.6969,0.458752,0.938191,6959.425
1,9,141926.5024,0.983109,0.170595,94041.762
1,8,54862.6086,0.503904,0.405725,3645.396
1,19,64217.2467,0.064584,-0.910005,2919.226
1,20,60863.1128,8.5e-05,-0.530122,4.049
1,25,46161.4105,0.795903,-0.108048,14309.9895
1,7,38997.2798,1.88592,-0.094436,1537.327
1,35,34733.1937,0.869507,0.340043,7065.7265
1,11,112362.749,0.218799,-0.504645,5110.04
1,7,186099.3613,0.906302,-0.008193,126236.904
1,16,78745.0646,1.093936,0.522158,17548.779
1,9,45381.7204,0.808279,0.175374,14940.2535
1,20,61602.774,0.020667,0.98768,8.502
1,5,64090.346,0.004816,-0.595432,54.086
1,19,63353.4326,0.064789,0.995174,10.2535
1,9,70000.7764,0.569486,0.439108,7621.2625
1,20,62413.8864,0.062693,-0.397965,59.223
1,16,69691.1354,1.27597,0.897148,3577.095
1,21,57611.4868,0.579015,0.440427,5751.1145
1,20,62572.4391,0.057345,0.921233,9.402
1,25,49830.2359,0.310513,0.738018,3101.5865
1,11,110140.3487,0.323919,-0.625945,700.7775
1,11,117269.533,0.030503,0.17604,2477.61
1,12,21449.2785,0.266428,0.860803,698.621
1,19,63781.5581,0.06465,0.979915,115.747
1,20,61093.9766,0.015931,-0.685593,2.152
1,9,120685.9549,0.029819,0.305592,2484.6245
1,6,21942.5398,0.317436,0.943765,3308.569
1,8,133568.1824,0.844168,0.98577,5086.307
1,11,113387.1322,0.03593,0.253839,2192.5285
1,5,299825.4607,0.007603,0.437045,783.2955
1,20,61517.4518,0.042511,-0.77728,7.651
1,11,117318.625,0.051053,-0.053615,1355.7125
1,25,49511.3519,0.464596,0.646616,3947.617
1,20,61937.4357,0.931774,0.44198,4199.557
1,24,52053.4258,0.277132,0.545805,7405.955
1,19,63317.9992,0.626744,0.191213,8217.107
1,8,141213.4996,1.321049,0.727092,22284.297
1,10,133120.3241,0.94811,0.964697,36273.569
1,70,12852.6402,0.455598,0.896731,639.899
1,11,110758.57,0.028596,-0.508635,2195.992
1,11,111312.702,0.049602,0.373674,3290.0495
1,20,60802.163,0.000846,-0.592735,31.401
1,8,166546.7483,0.67199,-0.997585,3226.786
1,20,62095.3983,0.056126,-0.694676,9.758
1,16,71291.5184,0.995001,0.320528,3948.682
1,16,57149.9138,1.52771,-0.240983,2032.341
1,12,108076.1798,0.113836,-0.480923,3221.056
1,20,53972.5823,1.438939,0.324424,3070.385
1,8,138604.0161,0.933938,0.93473,14185.057
1,19,65071.7722,0.975605,0.208187,3523.8375
1,20,61328.1893,0.017191,-0.799026,9.026
1,25,46982.6991,1.455586,-0.011776,28541.007
1,13,99987.9471,0.969442,0.919922,13401.359
1,21,50941.2642,1.468374,-0.93458,28311.199
1,24,49301.7152,0.211449,0.159447,8585.607
1,19,60236.8961,1.003122,0.549114,6449.2195
1,20,61901.0958,0.026249,0.993234,10.569
1,6,48981.6812,0.186204,0.549095,6081.715
1,10,116528.4303,0.048794,-0.150063,4606.824
1,9,15196.8879,0.889151,0.041338,6348.198
1,10,124752.7079,0.022431,0.802593,2734.525
0,24,365.5057,4.186639,0.900732,1032.1473
0,15,5825.9484,3.501576,0.848085,13759.8
0,53,2220.3878,1.859465,0.555923,2784.8311
0,42,2834.1491,1.580699,0.433171,3021.7176
0,10,1265.5631,2.602079,0.746938,2221.1925
0,88,773.2116,3.347707,0.846889,1745.9338
0,7,69.8882,1.538372,0.330316,72.5182
0,6,13.3834,1.373004,0.251313,12.3943
0,45,2599.2229,1.645103,0.480178,2884.1545
0,20,3432.3487,1.381574,0.32033,3198.5091
0,25,2109.2625,1.938976,0.578152,2758.5762
0,18,10.6629,1.56348,0.449701,11.2448
0,24,19.925,1.790851,0.674347,24.0679
0,18,12.9478,1.321341,0.377371,11.5396
0,28,4392.7917,3.528508,0.849819,10454.75
0,7,1801.1108,2.440367,0.666461,2964.6781
0,42,781.3804,3.358405,0.844142,1770.0177
0,65,2.3867,2.647101,0.815895,4.2614
0,7,1762.92,2.438896,0.664206,2900.0659
0,6,428.1854,2.170865,0.590456,626.9699
0,35,2415.3748,4.30575,0.917282,7014.8
0,72,1631.6863,2.249159,0.673663,2475.3627
0,11,549.8857,3.095631,0.796123,1148.1629
0,8,21.436,1.363454,0.427775,19.7136
0,28,3143.9713,1.496188,0.383536,3172.8299
0,13,7.2503,1.461269,0.434377,7.1461
0,39,3038.8391,1.505611,0.392233,3086.0455
0,8,7.1847,1.578689,0.403413,7.6505
0,17,642.1678,3.886414,0.871563,1683.3699
0,13,237.8307,2.437601,0.767413,391.0321
0,251,251.836,5.926418,0.949633,1006.6813
0,17,4696.1893,1.057963,0.065175,3351.1814
0,50,2368.9448,1.756515,0.526211,2806.6532
0,5,55.389,1.792414,0.456842,66.9644
0,66,1834.3704,2.60011,0.776297,3217.0716
0,12,9064.961,3.320478,0.818155,20302.45
0,8,44.6431,2.152041,0.658272,64.8018
0,20,1595.6468,4.331127,0.893977,4661.4348
0,6,205.9118,1.364276,0.201383,189.4808
0,20,144.5321,1.842355,0.674455,179.6054
0,8,15.9269,2.060595,0.63645,22.1363
0,14,448.0589,3.216453,0.828952,972.0627
0,12,18.4185,1.808225,0.567619,22.464
0,13,0.0019,0.753066,0.633333,0.001
0,8,17000,2.647059,0.714286,30352.5
0,15,792.5189,3.589651,0.851529,1918.8621
0,28,2355.3699,1.787232,0.533627,2839.3705
0,16,6756.2319,3.641083,0.858804,16592.7
0,83,1366.5428,2.487588,0.727342,2292.8922
0,17,641.8612,3.787186,0.868395,1639.6066
0,9,8073.0074,2.505028,0.720798,13640.4886
0,13,499.4481,3.463283,0.833298,1166.703
0,23,12.2334,1.473973,0.601429,12.1623
0,16,387.0906,3.167707,0.838931,827.065
0,6,19.229,1.389051,0.29366,18.0159
0,21,503.6259,4.434666,0.899198,1506.4371
0,39,3044.0319,1.502922,0.391194,3085.7992
0,6,4769.8462,2.243259,0.599173,7217.15
0,6,12.0608,1.529712,0.42292,12.4442
0,23,3580.0255,1.341067,0.283624,3238.3107
0,57,2103.3421,5.182229,0.928336,7352.05
0,25,4875.2088,3.363958,0.833611,11061.8
0,52,2329.0968,1.805548,0.534181,2836.4719
0,7,291.3657,2.42636,0.664019,476.8432
0,11,0.1246,2.24426,0.726246,0.1886
0,18,3546.6042,1.375907,0.29069,3291.4239
0,12,16.7349,2.038121,0.610747,23.0057
0,6,742.2186,2.218124,0.597418,1110.4516
0,36,3376.5411,1.371999,0.324697,3124.6954
0,7,42.4103,1.924909,0.59117,55.0635
0,28,2255.1137,1.869985,0.55345,2844.3861
0,14,2327.0143,1.866784,0.534618,2930.051
0,323,122.7734,7.990901,0.975467,661.732
0,14,35.9127,1.089119,0.280006,26.3818
0,38,3095.9982,1.473738,0.380813,3077.5344
0,13,557.7966,3.405064,0.83069,1281.1003
0,54,2192.0049,1.846382,0.561599,2729.8897
0,12,0.058,0.701027,0.230769,0.0274
0,50,2.0559,3.616606,0.892932,5.0151
0,9,58.9684,2.821549,0.749567,112.2248
0,30,3988.8478,1.217531,0.202232,3275.7393
0,34,3554.2722,1.351645,0.303084,3240.3745
0,24,3665.8658,1.31268,0.266829,3245.7675
0,28,2424.8702,1.741562,0.515026,2848.455
0,14,310.8376,3.515969,0.842542,737.1581
0,6,12.4122,1.38917,0.29431,11.6302
0,6,14.3654,1.757896,0.507479,17.0331
0,16,82.4182,2.963714,0.828602,164.756
0,41,2920.9709,1.533251,0.415809,3020.8025
0,19,3355.3964,1.44402,0.328925,3268.1266
0,29,2169.5634,1.900353,0.566089,2780.9203
0,5,2.383,1.936713,0.487907,3.1129
0,6,14200,2.056338,0.572193,19695.4
0,5,92.2422,0.665928,-0.47169,41.4323
0,22,3106.3298,1.448016,0.384888,3033.9114
0,6,817.685,2.212176,0.596547,1220.078
0,42,2575.0541,2.217867,0.65666,3852.1558
0,26,16.9106,1.715914,0.63959,19.5721
0,9,7.4801,1.781419,0.486075,8.9879
0,30,4007.2862,1.220099,0.198549,3297.8242
0,50,28.7485,3.89622,0.924197,75.5511
0,9,8009.9759,2.571793,0.728014,13894.7
0,85,15.9902,6.534023,0.966346,70.4722
0,20,17.346,1.771611,0.707544,20.7276
0,14,31.0518,2.037812,0.737721,42.6808
0,5,111.3702,1.999731,0.499953,150.2182
0,51,944.3278,2.992325,0.811134,1905.9584
0,6,884.408,2.176988,0.591354,1298.6459
0,38,1745.8763,2.141733,0.65806,2522.0907
0,6,18012.395,1.367535,0.200028,16614.6737
0,8,4.4904,2.62278,0.712307,7.9439
0,6,1026.6228,2.183157,0.592279,1511.7426
0,14,418.0814,3.467877,0.840524,977.927
0,26,2412.8353,1.788769,0.517448,2911.1448
0,35,3424.4829,1.369575,0.315575,3163.4621
0,14,458.1892,3.41563,0.838202,1055.5955
0,5,14.4317,1.148105,0.001373,11.1759
0,6,2529.1406,2.229305,0.598549,3802.9836
0,8,9903.458,2.645541,0.714186,17671.9
0,32,3740.2163,1.288997,0.251963,3251.851
0,7,69.8725,1.541085,0.331277,72.6298
0,6,1150.321,2.128636,0.583805,1651.5906
0,8,8578.6364,2.646108,0.714046,15311.15
0,15,361.0519,3.62096,0.852722,881.8106
0,6,60171.7524,1.988029,0.834214,45.77
0,596,197.4446,6.922378,0.96061,921.8971
0,7,1639.1832,2.440011,0.665588,2697.7472
0,8,2873.5447,2.629272,0.712649,5096.0703
0,39,3035.7856,1.506126,0.392843,3083.9994
0,15,6108.2242,3.716301,0.856277,15311.15
0,403,1509.6785,0.999603,-0.003398,1512.1625
0,8,59.2611,2.289776,0.67632,91.5261
0,24,727.4136,3.127376,0.850412,1534.4174
0,31,2022.3602,2.005218,0.595531,2735.2814
0,6,1026.8512,2.101467,0.579488,1455.4996
0,39,3031.8224,1.507265,0.39964,3082.3025
0,26,2649.04,3.535487,0.882205,6317.1293
0,6,12.2634,1.3674,0.208164,11.3107
0,10,601.2593,2.911099,0.771753,1180.5946
0,11,6297.3349,2.921871,0.785074,12410.8
0,16,6.3302,1.356823,0.513027,5.7933
0,6,6.1682,1.750683,0.505518,7.2836
0,21,0.7547,3.780716,0.881541,1.9246
0,326,364.0551,4.831094,0.927189,1186.3
0,17,9.9473,1.743163,0.692374,11.6956
0,28,3350.1589,3.583412,0.851109,8097.3727
0,44,127.7098,3.068193,0.889269,264.2949
0,41,1535.1823,6.03834,0.947694,6252.5832
0,15,6501.6771,3.491407,0.847557,15311.15
0,12,521.437,3.080808,0.805514,1083.5488
0,35,3461.3562,1.349355,0.307732,3150.3183
0,6,26.8758,1.663975,0.478907,30.1641
0,28,75555.8459,0.844272,0.058836,40003.178
0,11,26.9349,1.363369,0.369994,24.7691
0,25,7.4743,1.922807,0.62967,9.6937
0,8,4.34,2.613695,0.711453,7.6511
0,6,102.2376,2.074244,0.574783,143.0383
0,15,7.6237,1.735503,0.527549,8.9243
0,6,6.208,2.168785,0.590226,9.0813
0,8,754.0097,2.464683,0.696388,1253.4873
0,28,2420.7737,1.738621,0.516406,2838.8408
0,52,2259.594,1.733828,0.550568,2642.5204
0,21,1519.302,2.408209,0.696147,2467.8582
0,22,9.2278,1.517012,0.492613,9.4421
0,7,21.0777,1.527121,0.327397,21.7109
0,31,3862.2358,1.281471,0.242699,3338.3326
0,20,7.5288,1.650617,0.638407,8.3822
0,20,51.8452,1.457867,0.650164,50.981
0,17,353.2697,3.848489,0.870384,917.0194
0,13,166.2357,3.385506,0.829803,379.6033
0,11,580.0893,2.757503,0.772985,1078.9287
0,5,99.1285,1.539598,0.393755,102.9409
0,6,24.3324,1.369195,0.207227,22.4715
0,72,1640.0041,2.226767,0.671999,2463.2117
0,6,6.1856,1.436479,0.358381,5.9933
0,5,59.1005,1.997801,0.499613,79.6389
0,22,323.6748,3.354097,0.869304,732.2618
0,45,2642.8766,1.654862,0.472748,2949.9914
0,47,2550.4564,4.744249,0.913397,8161.45
0,6,1158.2284,2.107965,0.580588,1646.7953
0,16,388.6947,3.627718,0.858175,951.0954
0,6,12.1014,1.369023,0.203135,11.1745
0,52,2260.5753,1.841226,0.547886,2807.4239
0,45,2687.967,1.619013,0.462407,2935.3247
0,14,444.67,3.318159,0.833839,995.2153
0,14,426.8263,3.326397,0.834223,957.6508
0,30,4075.64,3.729476,0.861608,10252.4
0,5,43.852,1.998723,0.499769,59.1186
0,25,2537.2462,1.734107,0.492556,2967.7028
0,94,818.7129,3.27828,0.836257,1810.3377
0,27,2351.8884,1.81735,0.529628,2882.9516
0,7,10.9443,1.520171,0.329287,11.2218
0,7,19.7118,1.400991,0.445209,18.6271
0,6,27.855,1.679018,0.483988,31.5457
0,64,10.9299,2.83515,0.798319,20.9013
0,14,236.7435,3.252922,0.830746,519.4379
0,6,9.5556,1.329303,0.188498,8.5677
0,16,5123.2837,3.728078,0.86172,12882.95
0,69,1738.2146,5.75303,0.941077,6745
0,104,1156.5749,2.701297,0.775423,2107.3081
0,14,2387.6221,1.824091,0.522483,2937.6101
0,9,0.1691,1.946146,0.660934,0.222
0,8,112.5353,1.704194,0.431105,129.3569
0,10,569.1914,2.941467,0.773845,1129.2868
0,6,1037.921,2.18473,0.592518,1529.4809
0,6,10.0396,1.427396,0.349141,9.6659
0,41,2794.1528,1.613001,0.441176,3039.9526
0,6,838.8242,2.208254,0.595969,1249.4011
0,6,73.002,1.473327,0.388242,72.5464
0,85,15.0897,6.93054,0.968349,70.5389
0,81,18.0913,5.935172,0.962113,72.4246
0,124,13132.5562,1.833562,0.997111,11.541
0,39,3071.3506,4.265225,0.894455,8835.95
0,15,204.4549,3.463219,0.846477,477.5946
0,14,409.3875,3.375175,0.836397,931.9935
0,8,15.5421,1.884513,0.591263,19.7557
0,30,3991.16,1.222701,0.201788,3291.5579
0,19,2645.3591,4.23383,0.888616,7554.4
0,83,1404.9265,2.450547,0.719015,2322.1947
0,18,2017.3331,1.878459,0.604451,2556.003
0,39,1739.7077,2.125374,0.653053,2493.9834
0,7,10.056,1.136441,0.141038,7.7082
0,5,11.2583,1.90403,0.481205,14.4586
0,14,404.6111,3.374799,0.836446,921.017
0,20,3213.1386,1.478546,0.363747,3204.3967
0,42,2843.2614,1.577358,0.431349,3025.0252
0,7,751.7903,2.346683,0.654537,1189.9622
0,39,3082.5118,1.466307,0.38345,3048.6792
0,5,16.471,1.154381,0.076888,12.8248
0,14,393.1128,3.379695,0.836601,896.1417
0,7,53556.5002,2.057693,0.996008,42.2975
0,25,4874.4603,3.38499,0.83278,11129.25
0,26,4705.3032,3.442924,0.839956,10926.9
0,8,3.5811,2.614766,0.711591,6.3159
0,6,17.9986,1.573109,0.443816,19.0976
0,8,195.6177,2.416604,0.691156,318.8567
0,11,568.2304,3.041295,0.792847,1165.6414
0,34,3620.8252,3.921758,0.877052,9577.9
0,6,18016.193,1.367162,0.200066,16613.6465
0,6,16.9382,1.584622,0.448841,18.104
0,57,2013.1387,1.900369,0.605275,2580.4396
0,19,6.5098,1.455727,0.529304,6.3919
0,6,12.139,1.927958,0.547486,15.7857
0,42,1166.9486,2.627091,0.766625,2067.8014
0,27,4550.168,3.494377,0.845495,10724.55
0,5,17.9602,1.986606,0.497538,24.0661
0,18,2028.5021,4.063852,0.880677,5560.2628
0,15,6366.0638,3.204492,0.833567,13759.8
0,6,12.3308,1.512841,0.413632,12.5825
0,14,6298.286,3.286608,0.832492,13962.15
0,6,11.0212,1.131876,0.19672,8.4141
0,17,5779.2294,3.806736,0.868803,14839
0,16,12.6193,1.925409,0.57885,16.3886
0,105,1066.8257,2.597578,0.786653,1869.1495
0,16,4923.4855,3.432528,0.850122,11399.05
0,15,713.9436,2.392634,0.7674,1152.1847
0,6,6.2366,2.061921,0.572836,8.6736
0,5,25.5155,1.994541,0.499018,34.3265
0,79,1511.5713,2.329444,0.697686,2374.996
0,13,10.208,1.369504,0.447766,9.4294
0,9,137.7962,2.76799,0.745302,257.2668
0,6,201.0964,1.354026,0.195778,183.6594
0,12,61.5804,0.963008,0.237182,39.9995
0,21,3753.6005,1.28492,0.24929,3253.1658
0,82,2.6866,3.39524,0.849611,6.1525
0,13,27.0374,1.361912,0.577495,24.8368
0,19,1125.5405,0.952282,0.480155,722.9509
0,22,3134.2325,1.465348,0.373508,3097.803
0,93,1302.9317,2.540568,0.747004,2232.7207
0,5,1589.2395,1.598553,0.404304,1713.5558
0,6,9.3794,1.47924,0.392681,9.3583
0,6,9.6944,1.454944,0.374611,9.5137
0,26,10.0507,1.747507,0.685645,11.8467
0,14,196.6692,2.746998,0.799131,364.3987
0,17,40.1465,1.139783,0.359431,30.864
0,13,489.5113,3.375162,0.82931,1114.3954
0,34,3557.2339,3.968988,0.8786,9523.0073
0,30,3992.8333,1.221286,0.201445,3289.125
0,69,1743.6132,5.71304,0.940491,6718.9189
0,16,7835.372,2.629103,0.733943,13894.7
0,8,1614.3909,2.083553,0.643373,2268.7952
0,29,1667.0189,2.159851,0.666598,2428.5462
0,16,4604.436,3.083982,0.837625,9577.9
0,22,3591.779,1.317208,0.302572,3191.1393
0,14,438.2015,3.496237,0.841711,1033.3719
0,11,525.4984,2.494377,0.7506,884.1286
0,5,44.8257,1.999271,0.499872,60.4479
0,20,3208.8766,1.482273,0.358227,3208.2121
0,7,74.4355,1.543772,0.359316,77.5078
0,33,49.6366,3.857793,0.907276,129.1584
0,8,9.8744,1.567315,0.393319,10.4388
0,13,1253.8543,3.452375,0.83282,2919.7587
0,8,80.1479,2.024323,0.638037,109.4343
0,15,5.9816,1.655867,0.502387,6.6807
0,20,3427.0345,1.393701,0.328044,3221.5882
0,7,5.2122,1.472226,0.314948,5.1758
0,20,864.9349,3.028483,0.826143,1766.8127
0,291,168.3141,7.257082,0.966337,823.8809
0,5,1.632,1.906848,0.482764,2.099
0,15,423.0561,3.648087,0.853747,1040.9866
0,16,345.2751,3.612191,0.857671,841.236
0,45,47272.9042,0.866772,0.529416,19990.778
0,10,693.1606,2.578107,0.745471,1205.3598
0,62,1898.0125,2.035921,0.622767,2606.4058
0,49,1851.8186,6.912124,0.958292,8633.6
0,33,3627.8841,1.336033,0.288656,3269.2843
0,21,85.3268,1.4866,0.617858,85.5582
0,8,5.2169,1.44855,0.394433,5.0971
0,43,2746.0584,1.615671,0.450789,2992.572
0,6,980.669,2.209331,0.596132,1461.3867
0,20,75.5185,1.570965,0.653469,80.0206
0,37,30907.1489,0.009001,-0.018943,2.671
0,8,6.9819,2.621335,0.712041,12.3446
0,28,4343.6033,3.591488,0.852509,10522.2
0,60,1997.1121,5.30976,0.931363,7152.5239
0,30,4042.5009,3.729613,0.862791,10169.4114
0,29,2163.0225,1.925854,0.567398,2809.7411
0,9,1.6764,2.05933,0.677017,2.3285
0,342,337.8985,5.26151,0.93242,1199.164
0,12,21.0508,1.545229,0.50263,21.9404
0,37,3272.7196,4.155565,0.888683,9173.2
0,8,4.3954,2.613505,0.71132,7.7483
0,18,2.6736,2.650046,0.758955,4.7789
0,16,81.0419,2.961969,0.828741,161.9095
0,5,21.248,1.15573,0.04495,16.5637
0,30,3986.7523,1.222096,0.202658,3286.294
0,60,1885.0103,1.970993,0.623,2505.9978
0,13,90.7556,2.780802,0.79606,170.2258
0,6,617.6936,2.142338,0.586076,892.5716
0,36,45143.1333,1.043551,0.99983,10002.092
0,18,13.9408,1.230733,0.334599,11.5727
0,10,1736.8133,2.014266,0.651059,2359.6731
0,139,858.0671,3.188941,0.828364,1845.6516
0,17,75.7322,2.970516,0.834428,151.738
0,70,3.6461,3.1072,0.902301,7.6416
0,39,2643.584,1.591113,0.481651,2837.1086
0,38,654.4873,3.590665,0.870399,1585.1053
0,36,2662.8712,4.24354,0.908649,7621.85
0,266,2383.5566,9.593345,0.971468,0.343
0,6,42.1666,1.851209,0.530747,52.6509
0,16,3070.0491,1.487008,0.386008,3079.2184
0,35,930.7246,3.072664,0.813856,1928.9378
0,7,844.892,2.409254,0.662039,1372.9851
0,13,476.0982,3.090936,0.814884,992.5869
0,15,16.0261,1.054084,0.250479,11.3943
0,7,536.6652,2.250929,0.642267,814.7927
0,7,280.655,2.3338,0.652931,441.7926
0,33,3626.2517,1.316378,0.274758,3219.7385
0,34,291.7691,5.454845,0.93627,1073.504
0,30,4137.8885,1.207138,0.188653,3369.13
0,107,1092.0947,2.810791,0.781581,2070.4787
0,22,1386.4062,2.488356,0.72396,2326.9392
0,32,12.0932,3.485405,0.895763,28.4299
0,23,1400.413,2.491827,0.72541,2353.7262
0,109,91.9847,8.467879,0.977287,525.3783
0,8,48.885,2.63779,0.713552,86.9757
0,84,177.2514,6.299432,0.963803,753.1353
